confidentiality_status,bio_data,adult_data,larval_site_data,insecticide_resistance_data,source_id,citation_doi,author,article_title,journal_title,publication_year,study_sampling_design,personal_communication,contact_authors,source_notes,country,site,latitude_1,longitude_1,latitude_2,longitude_2,latitude_3,longitude_3,latitude_4,longitude_4,latitude_5,longitude_5,latitude_6,longitude_6,latitude_7,longitude_7,latitude_8,longitude_8,confidence_in_georef,area_type,georef_source,admin_level_1,admin_level_2,site_notes,insecticide_control,control_type,itn_use,control_notes,sampling_occurrence_1,occurrence_n_1,sampling_occurrence_2,occurrence_n_2,sampling_occurrence_3,occurrence_n_3,sampling_occurrence_4,occurrence_n_4,occurrence_n_total,occurrence_notes,binary_presence,binary_absence,abundance_data_in_a_graph,month_start,month_end,year_start,year_end,season_given,season_calc,rainfall_time,season_notes,species,species_notes,species_id_1,species_id_2
NA,no,yes,no,none,1001728,10.1186/s13071-023-05710-7,Perugini,"The interplay between malaria vectors
and human activity accounts for high residual
malaria transmission in a Burkina Faso village
with universal ITN coverage",parasites and vectors,2023,,NA,,,burkina faso,goden,12.4167,-1.3536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,point,paper map,,,,,,,,HLC,280,,NA,,NA,NA,NA,280,,yes,no,,9,9,2020,2020,wet,NA,,,arabiensis,source reports  3 colxara hybrids identified,genetic/molecular,
NA,no,yes,no,none,1001728,10.1186/s13071-023-05710-7,Perugini,"The interplay between malaria vectors
and human activity accounts for high residual
malaria transmission in a Burkina Faso village
with universal ITN coverage",parasites and vectors,2023,,NA,,,burkina faso,goden,12.4167,-1.3536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,point,paper map,,,,,,,,HLC,40,,NA,,NA,NA,NA,40,,yes,no,,9,9,2020,2020,wet,NA,,,gambiae_s form,source reports  3 colxara hybrids identified,genetic/molecular,
NA,no,yes,no,none,1001728,10.1186/s13071-023-05710-7,Perugini,"The interplay between malaria vectors
and human activity accounts for high residual
malaria transmission in a Burkina Faso village
with universal ITN coverage",parasites and vectors,2023,,NA,,,burkina faso,goden,12.4167,-1.3536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,point,paper map,,,,,,,,HLC,2,,NA,,NA,NA,NA,2,,yes,no,,9,9,2020,2020,wet,NA,,,gambiae_s form_m form,source reports  3 colxara hybrids identified,genetic/molecular,
NA,no,yes,no,phenotypic,1001729,10.1186/s12889-019-7767-0,Philbert,"FarmersÃ‚Â’ pesticide usage practices in the
malaria endemic region of North-Western
Tanzania: implications to the control of
malaria vectors",BMC Public Health,2019,,NA,yes,,tanzania,sola,-3.1725,33.80158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,point,google maps,magu district,,checked the site in google earth and google maps,,,,,larvae,NA,,NA,,NA,NA,NA,NA,,yes,no,,1,1,2014,2014,wet,NA,,,gambiae complex,,morph (emerg adult),
NA,no,yes,no,phenotypic,1001729,10.1186/s12889-019-7767-0,Philbert,"FarmersÃ‚Â’ pesticide usage practices in the
malaria endemic region of North-Western
Tanzania: implications to the control of
malaria vectors",BMC Public Health,2019,,NA,yes,,tanzania,sola,-3.1725,33.80158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,point,google maps,magu district,,checked the site in google earth and google maps,,,,,larvae,NA,,NA,,NA,NA,NA,NA,,yes,no,,1,1,2014,2014,wet,NA,,,gambiae complex,,morph (emerg adult),
NA,no,yes,no,phenotypic,1001729,10.1186/s12889-019-7767-0,Philbert,"FarmersÃ‚Â’ pesticide usage practices in the
malaria endemic region of North-Western
Tanzania: implications to the control of
malaria vectors",BMC Public Health,2019,,NA,yes,,tanzania,sola,-3.1725,33.80158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,point,google maps,magu district,,checked the site in google earth and google maps,,,,,larvae,NA,,NA,,NA,NA,NA,NA,,yes,no,,2,2,2014,2014,wet,NA,,,gambiae complex,,morph (emerg adult),
NA,no,yes,no,phenotypic,1001729,10.1186/s12889-019-7767-0,Philbert,"FarmersÃ‚Â’ pesticide usage practices in the
malaria endemic region of North-Western
Tanzania: implications to the control of
malaria vectors",BMC Public Health,2019,,NA,yes,,tanzania,sola,-3.1725,33.80158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,point,google maps,magu district,,checked the site in google earth and google maps,,,,,larvae,NA,,NA,,NA,NA,NA,NA,,yes,no,,2,2,2014,2014,wet,NA,,,gambiae complex,,morph (emerg adult),
NA,no,yes,no,phenotypic,1001729,10.1186/s12889-019-7767-0,Philbert,"FarmersÃ‚Â’ pesticide usage practices in the
malaria endemic region of North-Western
Tanzania: implications to the control of
malaria vectors",BMC Public Health,2019,,NA,yes,,tanzania,sola,-3.1725,33.80158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,point,google maps,magu district,,checked the site in google earth and google maps,,,,,larvae,NA,,NA,,NA,NA,NA,NA,,yes,no,,2,2,2014,2014,wet,NA,,,gambiae complex,,morph (emerg adult),
NA,no,yes,no,phenotypic,1001729,10.1186/s12889-019-7767-0,Philbert,"FarmersÃ‚Â’ pesticide usage practices in the
malaria endemic region of North-Western
Tanzania: implications to the control of
malaria vectors",BMC Public Health,2019,,NA,yes,,tanzania,sola,-3.1725,33.80158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,point,google maps,magu district,,checked the site in google earth and google maps,,,,,larvae,NA,,NA,,NA,NA,NA,NA,,yes,no,,2,2,2014,2014,wet,NA,,,gambiae complex,,morph (emerg adult),
NA,no,yes,no,phenotypic,1001729,10.1186/s12889-019-7767-0,Philbert,"FarmersÃ‚Â’ pesticide usage practices in the
malaria endemic region of North-Western
Tanzania: implications to the control of
malaria vectors",BMC Public Health,2019,,NA,yes,,tanzania,sola,-3.1725,33.80158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,point,google maps,magu district,,checked the site in google earth and google maps,,,,,larvae,NA,,NA,,NA,NA,NA,NA,,yes,no,,5,5,2014,2014,wet,NA,,,gambiae complex,,morph (emerg adult),
NA,no,yes,no,phenotypic,1001729,10.1186/s12889-019-7767-0,Philbert,"FarmersÃ‚Â’ pesticide usage practices in the
malaria endemic region of North-Western
Tanzania: implications to the control of
malaria vectors",BMC Public Health,2019,,NA,yes,,tanzania,sola,-3.1725,33.80158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,point,google maps,magu district,,checked the site in google earth and google maps,,,,,larvae,NA,,NA,,NA,NA,NA,NA,,yes,no,,5,5,2014,2014,wet,NA,,,gambiae complex,,morph (emerg adult),
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,mbour,The given co-ordinates correspond to Sindia on google maps but fall close to the point shown in the map in source. Admin level 2 is department.,,,,,HLC,92,HRI,693,,NA,,NA,NA,"human landing catch was conducted both indoors and outdoors, abundance captures given make no distinction. ",yes,no,no,7,12,2017,2018,,,,,gambiae complex,,morph,
NA,no,yes,no,genotypic,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,mbour,The given co-ordinates correspond to Sindia on google maps but fall close to the point shown in the map in source. Admin level 2 is department.,,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,247,,yes,no,no,7,12,2017,2018,,,,,arabiensis,,morph,genetic/molecular
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,mbour,The given co-ordinates correspond to Sindia on google maps but fall close to the point shown in the map in source. Admin level 2 is department.,,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,15,,yes,no,no,7,12,2017,2018,,,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,mbour,The given co-ordinates correspond to Sindia on google maps but fall close to the point shown in the map in source. Admin level 2 is department.,,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,4,,yes,no,no,7,12,2017,2018,,,,,gambiae_s form,,morph,genetic/molecular
NA,no,yes,no,genotypic,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,mbour,The given co-ordinates correspond to Sindia on google maps but fall close to the point shown in the map in source. Admin level 2 is department.,,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,108,,yes,no,no,7,12,2017,2018,,,,,melas,,morph,genetic/molecular
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,mbour,The given co-ordinates correspond to Sindia on google maps but fall close to the point shown in the map in source. Admin level 2 is department.,,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,0,,yes,no,no,7,12,2017,2018,,,,,gambiae_s form_m form,Presence of hybrid coluzzii-gambiae,morph,genetic/molecular
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,diofior,14.18946,-16.660357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,,fatick,"The given co-ordinates (13.978056, -16.7625) fall in Diakhanor on google maps, this does not correspond to the point shown in map (at Diofor), Diofor co-ordinates entered instead. Admin level 2 is department.",,,,,HLC,93,HRI,63,,NA,,NA,NA,"human landing catch was conducted both indoors and outdoors, abundance captures given make no distinction. ",yes,no,no,7,12,2017,2018,,,,,gambiae complex,,morph,
NA,no,yes,no,genotypic,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,diofior,14.18946,-16.660357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,,fatick,"The given co-ordinates (13.978056, -16.7625) fall in Diakhanor on google maps, this does not correspond to the point shown in map (at Diofor), Diofor co-ordinates entered instead. Admin level 2 is department.",,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,91,,yes,no,no,7,12,2017,2018,,,,,arabiensis,,morph,genetic/molecular
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,diofior,14.18946,-16.660357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,,fatick,"The given co-ordinates (13.978056, -16.7625) fall in Diakhanor on google maps, this does not correspond to the point shown in map (at Diofor), Diofor co-ordinates entered instead. Admin level 2 is department.",,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,5,,yes,no,no,7,12,2017,2018,,,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,diofior,14.18946,-16.660357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,,fatick,"The given co-ordinates (13.978056, -16.7625) fall in Diakhanor on google maps, this does not correspond to the point shown in map (at Diofor), Diofor co-ordinates entered instead. Admin level 2 is department.",,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,0,,yes,no,no,7,12,2017,2018,,,,,gambiae_s form,,morph,genetic/molecular
NA,no,yes,no,genotypic,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,diofior,14.18946,-16.660357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,,fatick,"The given co-ordinates (13.978056, -16.7625) fall in Diakhanor on google maps, this does not correspond to the point shown in map (at Diofor), Diofor co-ordinates entered instead. Admin level 2 is department.",,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,34,,yes,no,no,7,12,2017,2018,,,,,melas,,morph,genetic/molecular
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,diofior,14.18946,-16.660357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,,fatick,"The given co-ordinates (13.978056, -16.7625) fall in Diakhanor on google maps, this does not correspond to the point shown in map (at Diofor), Diofor co-ordinates entered instead. Admin level 2 is department.",,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,1,,yes,no,no,7,12,2017,2018,,,,,gambiae_s form_m form,Presence of hybrid coluzzii-gambiae,morph,genetic/molecular
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,keur martin,14.408056,-16.574722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,fatick,Admin level 2 is department.,,,,,HLC,1030,HRI,1604,,NA,,NA,NA,"human landing catch was conducted both indoors and outdoors, abundance captures given make no distinction. ",yes,no,no,7,12,2017,2018,,,,,gambiae complex,,morph,
NA,no,yes,no,genotypic,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,keur martin,14.408056,-16.574722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,fatick,Admin level 2 is department.,,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,871,,yes,no,no,7,12,2017,2018,,,,,arabiensis,,morph,genetic/molecular
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,keur martin,14.408056,-16.574722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,fatick,Admin level 2 is department.,,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,20,,yes,no,no,7,12,2017,2018,,,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,keur martin,14.408056,-16.574722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,fatick,Admin level 2 is department.,,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,1,,yes,no,no,7,12,2017,2018,,,,,gambiae_s form,,morph,genetic/molecular
NA,no,yes,no,genotypic,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,keur martin,14.408056,-16.574722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,fatick,Admin level 2 is department.,,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,346,,yes,no,no,7,12,2017,2018,,,,,melas,,morph,genetic/molecular
NA,no,yes,no,none,1001801,10.1016/j.pestbp.2021.104783,Sy,Detection of kdr and ace-1 mutations in wild populations of Anopheles arabiensis and An. melas in a residual malaria transmission area of Senegal,Pesticide Biochemistry and Physiology,2021,random,NA,,,senegal,keur martin,14.408056,-16.574722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,fatick,Admin level 2 is department.,,,,,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,0,,yes,no,no,7,12,2017,2018,,,,,gambiae_s form_m form,Presence of hybrid coluzzii-gambiae,morph,genetic/molecular
NA,yes,yes,no,none,1001802,10.1093/jme/tjad020,Sy,Residual malaria transmission and the role of Anopheles arabiensis and Anopheles melas in central Senegal,Journal of Medical Entomology,2023,na,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,mbour,,,yes,itn,yes,There was a 70% coverage rate of ITNs (LLINs) among sampled houses.,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,NA,,yes,no,no,7,7,2017,2017,,,,,gambiae_s form,,morph,
NA,yes,yes,no,none,1001802,10.1093/jme/tjad020,Sy,Residual malaria transmission and the role of Anopheles arabiensis and Anopheles melas in central Senegal,Journal of Medical Entomology,2023,na,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,mbour,,,yes,itn,yes,There was a 70% coverage rate of ITNs (LLINs) among sampled houses.,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,NA,,yes,no,no,7,7,2017,2017,,,,,arabiensis,,morph,
NA,yes,yes,no,none,1001802,10.1093/jme/tjad020,Sy,Residual malaria transmission and the role of Anopheles arabiensis and Anopheles melas in central Senegal,Journal of Medical Entomology,2023,na,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,mbour,,,yes,itn,yes,There was a 70% coverage rate of ITNs (LLINs) among sampled houses.,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,NA,,yes,no,no,7,7,2017,2017,,,,,coluzzii_gambiae_m form,,morph,
NA,yes,yes,no,none,1001802,10.1093/jme/tjad020,Sy,Residual malaria transmission and the role of Anopheles arabiensis and Anopheles melas in central Senegal,Journal of Medical Entomology,2023,na,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,mbour,,,yes,itn,yes,There was a 70% coverage rate of ITNs (LLINs) among sampled houses.,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,NA,,yes,no,no,7,7,2017,2017,,,,,melas,,morph,
NA,yes,yes,no,none,1001802,10.1093/jme/tjad020,Sy,Residual malaria transmission and the role of Anopheles arabiensis and Anopheles melas in central Senegal,Journal of Medical Entomology,2023,na,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,mbour,,,yes,itn,yes,There was a 70% coverage rate of ITNs (LLINs) among sampled houses.,HRI,NA,,NA,,NA,,NA,NA,,yes,no,no,7,7,2017,2017,,,,,gambiae complex,,morph,
NA,yes,yes,no,none,1001802,10.1093/jme/tjad020,Sy,Residual malaria transmission and the role of Anopheles arabiensis and Anopheles melas in central Senegal,Journal of Medical Entomology,2023,na,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,mbour,,,yes,itn,yes,There was a 70% coverage rate of ITNs (LLINs) among sampled houses.,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,NA,,yes,no,no,9,9,2017,2017,,,,,gambiae_s form,,morph,
NA,yes,yes,no,none,1001802,10.1093/jme/tjad020,Sy,Residual malaria transmission and the role of Anopheles arabiensis and Anopheles melas in central Senegal,Journal of Medical Entomology,2023,na,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,mbour,,,yes,itn,yes,There was a 70% coverage rate of ITNs (LLINs) among sampled houses.,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,NA,,yes,no,no,9,9,2017,2017,,,,,arabiensis,,morph,
NA,yes,yes,no,none,1001802,10.1093/jme/tjad020,Sy,Residual malaria transmission and the role of Anopheles arabiensis and Anopheles melas in central Senegal,Journal of Medical Entomology,2023,na,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,mbour,,,yes,itn,yes,There was a 70% coverage rate of ITNs (LLINs) among sampled houses.,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,NA,,yes,no,no,9,9,2017,2017,,,,,coluzzii_gambiae_m form,,morph,
NA,yes,yes,no,none,1001802,10.1093/jme/tjad020,Sy,Residual malaria transmission and the role of Anopheles arabiensis and Anopheles melas in central Senegal,Journal of Medical Entomology,2023,na,NA,,,senegal,mbine coly,14.286111,-16.908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,within 5km,point,google maps,mbour,,,yes,itn,yes,There was a 70% coverage rate of ITNs (LLINs) among sampled houses.,hlc - in,NA,hlc - out,NA,HRI,NA,,NA,NA,,yes,no,no,9,9,2017,2017,,,,,melas,,morph,
